Id,Label,Followers Count,Friends Count,Created at,Protected,Location,Verified,Listed count,Favorites count,Status count,Default profile,Default profile image
1169146051699322881,Mateusz30767410,5,14,2019-09-04 07:12:11,False,0.0,False,0.0,1.0,2.0,True,True
883976816331018240,StopFake_PL,1022,218,2017-07-09 09:11:11,False,1.0,False,6.0,7.0,358.0,True,False
916349221455974402,DisinfoEU,12445,348,2017-10-06 17:07:34,False,1.0,True,268.0,1094.0,1861.0,False,False
103005548,CERT_Polska_en,7514,14,2010-01-08 15:08:00,False,1.0,False,242.0,106.0,1259.0,False,False
82876508,infowarfare7,839,910,2009-10-16 13:21:14,False,0.0,False,23.0,11.0,13675.0,False,False
113211856,imgur,206495,362,2010-02-11 02:17:35,False,1.0,True,1784.0,7260.0,23555.0,False,False
409486555,MichelleObama,14648146,18,2011-11-10 20:13:01,False,1.0,True,25152.0,157.0,1245.0,False,False
2670627368,SpecGhost,6018,6618,2014-07-22 20:57:02,False,1.0,False,682.0,128012.0,154199.0,False,False
710123736175783938,sectest9,30122,1,2016-03-16 15:21:07,False,1.0,False,7169.0,7.0,1738532.0,True,False
955868514237210624,DisinfoPortal,8316,314,2018-01-23 18:23:07,False,0.0,True,293.0,438.0,1809.0,False,False
17471979,NatGeo,23779170,80,2008-11-18 21:28:10,False,1.0,True,65472.0,6742.0,53989.0,False,False
3564617895,Okonski_Karol,1674,216,2015-09-06 09:15:07,False,1.0,False,20.0,3687.0,1231.0,True,False
703533129252925441,Macierewicz_A,129267,92,2016-02-27 10:52:23,False,1.0,False,236.0,3064.0,5470.0,True,False
44196397,elonmusk,32701704,83,2009-06-02 20:12:29,False,0.0,True,54444.0,4994.0,10266.0,False,False
